Q4_OPT_3_5_КМ,5 км,5 km,5 km,5 km,5 كم,5 km,5 km
Q4_OPT_4_10_КМ,10 км,10 km,10 km,10 km,10 كم,10 km,10 km
Q4_EXPL_DISTANCE,По среднему кольцу длина тавафа составляет примерно 5 километров.,Dužina tavafa duž srednjeg prstena je otprilike 5 kilometara.,Gjatësia e tavafit përgjatë unazës së mesme është afërsisht 5 kilometra.,Orta çember boyunca yapılan tavafın uzunluğu yaklaşık 5 kilometredir.,يبلغ طول مسار الطواف على طول الحلقة الوسطى حوالي 5 كيلومترات.,Panjang jalan tawaf di sepanjang lingkaran tengah kurang lebih 5 kilometer.,The length of the tawaf along the middle ring is approximately 5 kilometers.
,,,,,,,
Q4_TAWAF_DUA_OBLIGATORY,Обязательно ли читать определённые дуа во время тавафа?,Da li je obavezno učiti određene dove tokom tavafa?,A është e detyrueshme të recitohen dua të caktuara gjatë tavafit?,Tavaf sırasında bazı duaları okumak zorunlu mudur?,هل من الواجب تلاوة أدعية معينة أثناء الطواف؟,Apakah wajib membaca doa-doa tertentu saat tawaf?,Is it obligatory to recite certain duas during tawaf?
Q4_OPT_1_YES_MUST_READ,Да. обязательно,"Da, definitivno.","Po, patjetër.","Evet, kesinlikle.",نعم، بالتأكيد.,"Ya, tentu saja.","Yes, definitely."
Q4_OPT_2_NO_NOT_OBLIGATORY,Нет. не обязательно,"Ne, ne nužno.","Jo, jo domosdoshmërisht.","Hayır, mutlaka öyle olmak zorunda değil.",لا، ليس بالضرورة.,"Tidak, belum tentu.","No, not necessarily."
Q4_OPT_3_ONLY_IN_MECCA,Только в Мекке,Samo u Meki,Vetëm në Mekë,Sadece Mekke'de,فقط في مكة المكرمة,Hanya di Mekah,Only in Mecca
Q4_OPT_4_ONLY_ON_FRIDAY,Только по пятницам,Samo petkom,Vetëm të premteve,Sadece Cuma günleri,يوم الجمعة فقط,Hanya pada hari Jumat,Only on Fridays
Q4_EXPL_DUA,Чтение определённых дуа во время тавафа не является обязательным. Можно читать любые молитвы. поминать Аллаха или читать Коран.,"Izgovaranje određenih dova tokom tavafa nije obavezno. Mogu se izgovarati bilo koje dove, uključujući spominjanje Allaha ili čitanje Kur'ana.","Recitimi i duave specifike gjatë tavafit nuk është i detyrueshëm. Mund të recitohen çdo lutje, duke përfshirë përmendjen e Allahut ose leximin e Kuranit.",Tavaf sırasında belirli duaları okumak zorunlu değildir. Allah'ı anmak veya Kur'an okumak da dahil olmak üzere her türlü dua okunabilir.,ليس من الواجب تلاوة أدعية محددة أثناء الطواف. يجوز تلاوة أي صلاة، بما في ذلك ذكر الله أو قراءة القرآن.,"Membaca doa-doa tertentu saat tawaf bukanlah suatu kewajiban. Doa apa pun, termasuk mengingat Allah atau membaca Al-Quran, boleh dibaca.","Reciting specific du'as during tawaf is not obligatory. Any prayers, including remembering Allah or reading the Quran, may be recited."
,,,,,,,
Q4_TAWAF_COMPLETION,Чем завершается таваф?,Kako se završava tavaf?,Si përfundon tavafi?,Tavaf nasıl sona erer?,كيف ينتهي الطواف؟,Bagaimana tawaf berakhir?,How does tawaf end?
Q4_OPT_1_MAKAM_IBRAHIM_PRAYER,Двухракаатным намазом у места Ибрахима,Dvorekatna molitva na mjestu Ibrahima,Namazi me dy rekat në vendin e Ibrahimit,İbrahim'in türbesinde iki rekat namaz.,صلاة ركعتين في مكان إبراهيم,Shalat dua rakaat di tempat Ibrahim,Two-rakat prayer at the place of Ibrahim
Q4_OPT_2_DRINK_ZAMZAM,Питьём воды Замзам,Pijenje vode Zamzam,Pirja e ujit të Zemzemit,Zemzem suyunu içmek,شرب ماء زمزم,Minum air Zamzam,Drinking Zamzam water
Q4_OPT_3_LEAVE_MOSQUE,Выходом из мечети,Izlazak iz džamije,Duke dalë nga xhamia,Camiden ayrılıyoruz.,مغادرة المسجد,Meninggalkan masjid,Leaving the mosque
Q4_OPT_4_START_SAY,Началом сай,Početak sajta,Fillimi i faqes,Sitenin başlangıcı,بداية الموقع,Awal mula situs ini,The beginning of the site
Q4_EXPL_COMPLETION,Таваф завершается двухракаатным намазом у места Ибрахима (Макам Ибрахим) или в любом другом месте мечети.,Tavaf se završava dvorekatnom molitvom na mjestu Ibrahima (Maqam Ibrahim) ili na bilo kojem drugom mjestu u džamiji.,Tavafi përfundon me një namaz dy-rekatësh në vendin e Ibrahimit (Maqam Ibrahim) ose në çdo vend tjetër të xhamisë.,"Tavaf, İbrahim Makamı'nda (İbrahim Makamı) veya caminin başka bir yerinde kılınan iki rekatlık namazla sona erer.",ينتهي الطواف بصلاة ركعتين في مكان إبراهيم (مقام إبراهيم) أو في أي مكان آخر من المسجد.,Tawaf diakhiri dengan salat dua rakaat di Maqam Ibrahim atau di tempat lain di masjid.,Tawaf ends with a two-rakat prayer at the place of Ibrahim (Maqam Ibrahim) or in any other place of the mosque.
,,,,,,,
# === LEVEL 5 - SAY & MARWAH ===,,,,,,,
LEVEL_5_TITLE,Сай и Марва,Sai i Marva,Sai dhe Marva,Sai ve Marva,ساي ومارفة,Sai dan Marva,Sai and Marva
LEVEL_5_DESC,Прохождение между Сафой и Марвой,Prolaz između Safe i Marve,Kalimi midis Safa dhe Marwa,Safa ile Merve arası geçiş,الممر بين الصفا والمروة,Jalur antara Safa dan Marwa,Passage between Safa and Marwa
,,,,,,,
THEORY_L5_SAY_DEF_TITLE,Что такое сай?,Šta je sai?,Çfarë është sai?,Sai nedir?,ما هو ساي؟,Apa itu sai?,What is sai?
THEORY_L5_SAY_DEF_TEXT,Сай — это семь проходов между холмами Сафа и Марва. Один проход — от Сафы до Марвы. Седьмой проход заканчивается на Марве.,Sai je niz od sedam prijevoja između brda Safa i Marwa. Jedan prijevoj ide od Safe do Marwe. Sedmi prijevoj završava kod Marwe.,Sai është një seri prej shtatë kalimesh midis kodrave të Safasë dhe Mervasë. Një kalim shkon nga Safa në Merva. Kalimi i shtatë përfundon në Merva.,"Sai, Safa ve Marwa tepeleri arasında yer alan yedi geçitten oluşan bir sıradır. Geçitlerden biri Safa'dan Marwa'ya uzanır. Yedinci geçit ise Marwa'da sona erer.",ساي عبارة عن سلسلة من سبعة ممرات جبلية بين تلال الصفا والمروة. يمتد أحد هذه الممرات من الصفا إلى المروة، بينما ينتهي الممر السابع عند المروة.,Sai adalah serangkaian tujuh jalur pegunungan yang terletak di antara perbukitan Safa dan Marwa. Satu jalur membentang dari Safa ke Marwa. Jalur ketujuh berakhir di Marwa.,Sai is a series of seven passes between the hills of Safa and Marwa. One pass runs from Safa to Marwa. The seventh pass ends at Marwa.
,,,,,,,
THEORY_L5_SAY_WALKS_TITLE,Сколько проходов в сай?,Koliko odlomaka ima u saiju?,Sa pasazhe ka në sai?,Sai'de kaç pasaj var?,كم عدد المقاطع الموجودة في كتاب ساي؟,Ada berapa bagian dalam sai tersebut?,How many passages are there in the sai?
THEORY_L5_SAY_WALKS_TEXT,В сай нужно сделать 7 проходов. Путь от Сафы до Марвы — это 1 проход. от Марвы до Сафы — 2-й проход. и так далее. 7-й проход заканчивается на Марве.,U saiju postoji sedam prolaza koje treba napraviti. Put od Safe do Marwe je prvi prolaz. Od Marwe do Safe je drugi prolaz. I tako dalje. Sedmi prolaz završava kod Marwe.,Në sai ka shtatë kalime që duhen bërë. Rruga nga Safa në Merva është kalimi i parë. Nga Merva në Safa është kalimi i dytë. E kështu me radhë. Kalimi i shtatë përfundon në Merva.,Sai'de yedi geçiş yapılması gerekiyor. Safa'dan Marwa'ya olan yol ilk geçiş. Marwa'dan Safa'ya olan yol ikinci geçiş. Ve böyle devam ediyor. Yedinci geçiş Marwa'da sona eriyor.,هناك سبعة ممرات يجب اجتيازها في الساعي. الطريق من الصفا إلى المروة هو الممر الأول. من المروة إلى الصفا هو الممر الثاني. وهكذا. ينتهي الممر السابع عند المروة.,Terdapat tujuh jalur yang harus ditempuh di sai. Jalur pertama adalah dari Safa ke Marwa. Jalur kedua adalah dari Marwa ke Safa. Dan seterusnya. Jalur ketujuh berakhir di Marwa.,There are seven passages to be made in the sai. The route from Safa to Marwa is the first passage. From Marwa to Safa is the second passage. And so on. The seventh passage ends at Marwa.
,,,,,,,
THEORY_L5_SAY_DUAS_TITLE,Нужно ли читать специальные дуа во время сай?,Da li je potrebno čitati posebnu dovu tokom sa'ija?,A është e nevojshme të lexohet dua e veçantë gjatë sa'i-t?,Sa'i sırasında özel bir dua okumak gerekli midir?,هل من الضروري قراءة دعاء خاص أثناء السعي؟,Apakah perlu membaca doa khusus saat sa'i?,Is it necessary to read special dua during sa'i?
THEORY_L5_SAY_DUAS_TEXT,Специальные дуа желательно читать на подъеме на холмы. но это не обязательно. Можно просто быстро пройти все семь кругов. Главное — завершить 7 проходов.,"Preporučljivo je izgovarati posebne dove dok se penjete uzbrdo, ali to nije neophodno. Možete jednostavno brzo završiti svih sedam krugova. Glavno je da završite sedam krugova.","Këshillohet të recitoni dua të veçanta ndërsa ngjiteni në kodra, por kjo nuk është e nevojshme. Mund t’i përfundoni thjesht shpejt të shtatë qarqet. Gjëja kryesore është t’i përfundoni shtatë qarqet.","Tepelere çıkarken özel dualar okumak tavsiye edilir, ancak bu şart değildir. Yedi turu da hızlıca tamamlayabilirsiniz. Önemli olan yedi turu tamamlamaktır.",يُستحبّ التلفظ بأدعية خاصة أثناء صعود التلال، ولكن هذا ليس ضرورياً. يمكنك ببساطة إتمام الأشواط السبعة بسرعة. المهم هو إتمام الأشواط السبعة.,"Dianjurkan untuk membaca doa-doa khusus saat mendaki bukit, tetapi ini tidak wajib. Anda cukup menyelesaikan ketujuh putaran dengan cepat. Yang terpenting adalah menyelesaikan ketujuh putaran tersebut.","It's advisable to recite special duas while ascending the hills, but this isn't necessary. You can simply quickly complete all seven circuits. The main thing is to complete the seven circuits."
,,,,,,,
THEORY_L5_SAY_COMPLETION_TITLE,Чем завершается сай?,Kako se sai završava?,Si mbaron sai?,Sai nasıl biter?,كيف تنتهي القصة؟,Bagaimana akhir dari sai itu?,How does the sai end?
THEORY_L5_SAY_COMPLETION_TEXT,Сай завершается бритьём или укорачиванием волос. Мужчины могут сбрить голову налысо (желательно) или коротко постричься. Женщины подрезают пря,Sai završava brijanjem ili šišanjem kose. Muškarci mogu obrijati glave na ćelavo (poželjno) ili se ošišati na kratko. Žene kosu šišaju ravno.,Sai përfundon me rruajtje ose prerje të flokëve. Burrat mund ta rruajnë kokën tullace (preferohet) ose t'u priten flokët shkurt. Gratë i shkurtojnë flokët drejt.,"Sai töreni, saçların tıraş edilmesi veya kesilmesiyle sona erer. Erkekler başlarını tamamen tıraş edebilir (tercih edilen yöntem) veya saçlarını kısa kestirebilirler. Kadınlar ise saçlarını düz bir şekilde kestirirler.",تنتهي طقوس الساي بحلاقة الشعر أو قصه. قد يحلق الرجال رؤوسهم بالكامل (وهو المفضل) أو يقصون شعرهم قصيراً. أما النساء فيقصن شعرهن بشكل مستقيم.,Ritual sai diakhiri dengan mencukur atau memotong rambut. Pria dapat mencukur kepala hingga botak (lebih disukai) atau memotong rambut mereka pendek. Wanita memangkas rambut mereka hingga lurus.,The sai ends with shaving or cutting the hair. Men may shave their heads bald (preferred) or have their hair cut short. Women trim their hair straight.
